_FAMILY,AUTHOR,BASE,CONTROLLER_FILE_PATH,DESTINATION_MODUL,DETAIL,DICTIONARY_ID,FILE_NAME,FILE_PATH,FOLDER,FRIENDLY_URL,FULL_FUSEACTION,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_MENU,IS_SPECIAL,IS_TEMP,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,MODULE_NO,OBJECTS_COUNT,POPUP_TYPE,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_account_card.cfm','account/display/list_account_card.cfm','display',NULL,'account.emptypopup_list_account_card','emptypopup_list_account_card',NULL,'Yevmiye Defteri',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,245,NULL,'2012-02-28 11:06:48.0',NULL,NULL,'list_account_card','account','HTTP',52,'Deployment',4,'2012-08-14 16:10:26.3',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_account_card_rows.cfm','account/display/list_account_card_rows.cfm','display',NULL,'account.emptypopup_list_account_card_rows','emptypopup_list_account_card_rows',NULL,'Muavin Defter Dökümü',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,24,NULL,'2012-02-28 11:06:48.0',NULL,NULL,'list_account_card_rows','account','HTTP',52,'Deployment',4,'2012-08-14 15:58:41.217',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_kebir.cfm','account/display/list_kebir.cfm','display',NULL,'account.emptypopup_list_kebir','emptypopup_list_kebir',NULL,'Defter-i Kebir',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,40,NULL,'2012-02-28 11:06:48.0',NULL,NULL,'list_kebir','account','HTTP',52,'Deployment',4,'2012-08-14 16:05:15.12',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_multi_acc_codes.cfm','account/display/list_multi_acc_codes.cfm','display',NULL,'account.emptypopup_list_multi_acc_codes','emptypopup_list_multi_acc_codes',NULL,'Çoklu Muhasebe Kodu Seçme (Custom Tag)',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,3702,NULL,'2011-09-27 20:39:34.0',7,'192.168.18.90',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-15 11:10:57.31',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'product_cost_rate_detail_ajax.cfm','account/display/product_cost_rate_detail_ajax.cfm','display',NULL,'account.emptypopup_product_cost_rate_detail_ajax','emptypopup_product_cost_rate_detail_ajax',NULL,'Üretim İşçilik Maliyetleri',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,3283,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-15 10:00:54.073',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'solve_cards.cfm','account/query/solve_cards.cfm','query',NULL,'account.emptypopup_solve_card','emptypopup_solve_card',NULL,'Query Birleştirilmiş Fiş Çöz',1,1,1,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,432,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 12:09:08.257',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_account_card_document_type.cfm','account/query/upd_account_card_document_type.cfm','query',NULL,'account.emptypopup_upd_account_card_document_type','emptypopup_upd_account_card_document_type',NULL,'query/upd_bill_type.cfm',1,0,0,NULL,0,1,1,NULL,0,NULL,0,NULL,'Account','account',22,422,NULL,'2014-05-12 15:43:56.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,'2014-05-12 17:46:16.963',1478,'127.0.0.1','v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_account_card_payment_type.cfm','account/query/upd_account_card_payment_type.cfm','query',NULL,'account.emptypopup_upd_account_card_payment_type','emptypopup_upd_account_card_payment_type',NULL,'query/upd_bill_payment_type.cfm',1,0,0,NULL,0,1,1,NULL,0,NULL,0,NULL,'Account','account',22,158,NULL,'2014-05-12 15:47:40.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,'2014-05-12 17:47:31.203',1478,'127.0.0.1','v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_account_open_row.cfm','account/query/upd_account_open_row.cfm','query',NULL,'account.emptypopup_upd_account_open_row','emptypopup_upd_account_open_row',NULL,'Query Açılış Fişi Satır Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,84,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 13:36:56.587',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'upd_accountants.cfm','account/query/upd_accountants.cfm','query',NULL,'account.emptypopup_upd_accountants','emptypopup_upd_accountants',NULL,'Muhasebeci Tanımları Güncelle',1,0,0,NULL,0,NULL,1,NULL,0,NULL,0,NULL,'Account','account',22,1154,NULL,'2014-11-12 18:56:37.0',3470,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,'2014-11-14 12:03:43.77',3470,'127.0.0.1','v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_bill_cash2cash.cfm','account/query/upd_bill_cash2cash.cfm','query',NULL,'account.emptypopup_upd_bill_cash2cash','emptypopup_upd_bill_cash2cash',NULL,'Query Mahsup Fişi Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,750,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 12:09:47.2',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_bill_collecting.cfm','account/query/upd_bill_collecting.cfm','query',NULL,'account.emptypopup_upd_bill_collecting','emptypopup_upd_bill_collecting',NULL,'Query Tahsil Fişi Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,293,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 12:10:23.383',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_bill_opening.cfm','account/query/upd_bill_opening.cfm','query',NULL,'account.emptypopup_upd_bill_opening_act','emptypopup_upd_bill_opening_act',NULL,'Query Açılış Fişi Güncelle',1,0,0,NULL,0,1,1,0,0,0,0,'account_left_menu','Account','account',22,47,NULL,'2012-02-28 11:06:48.0',NULL,NULL,'upd_bill_opening','account','HTTP',52,'Deployment',2,'2013-03-27 11:13:38.06',89,'10.0.0.11','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_bill_payment.cfm','account/query/upd_bill_payment.cfm','query',NULL,'account.emptypopup_upd_bill_payment','emptypopup_upd_bill_payment',NULL,'Query Tediye Fişi Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,224,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 13:44:46.977',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'upd_earchieve_integration.cfm','account/query/upd_earchieve_integration.cfm','query',NULL,'account.emptypopup_upd_earchieve_integration','emptypopup_upd_earchieve_integration',NULL,'E-Arşiv Entegrasyon Tanımları Update',1,0,0,NULL,0,NULL,1,NULL,NULL,NULL,0,NULL,'Account','account',22,730,NULL,'2015-06-22 17:24:08.0',4530,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,NULL,NULL,NULL,'v 14.00','emptypopup'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'upd_einvoice_integration.cfm','account/query/upd_einvoice_integration.cfm','query',NULL,'account.emptypopup_upd_einvoice_integration','emptypopup_upd_einvoice_integration',NULL,'E-Fatura Entegrasyon Tanımları Update',1,0,0,NULL,0,NULL,1,NULL,NULL,NULL,0,NULL,'Account','account',22,1176,NULL,'2015-07-10 16:42:37.0',4530,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,NULL,NULL,NULL,'v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_inflation.cfm','account/query/upd_inflation.cfm','query',NULL,'account.emptypopup_upd_inflation','emptypopup_upd_inflation',NULL,'Query Enflasyon Tanımı Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,2,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 13:48:19.453',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'upd_netbook_integration.cfm','account/query/upd_netbook_integration.cfm','query',NULL,'account.emptypopup_upd_netbook_integration','emptypopup_upd_netbook_integration',NULL,'E-Defter Entegrasyon Tanımları Update',1,0,0,NULL,0,NULL,1,NULL,0,NULL,0,NULL,'Account','account',22,828,NULL,'2014-11-12 10:34:25.0',3470,'127.0.0.1',NULL,'account','HTTP',52,'Development',2,'2014-11-12 15:30:19.78',3470,'127.0.0.1','v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upt_bills_process_group.cfm','account/query/upt_bills_process_group.cfm','query',NULL,'account.emptypopup_upt_bills_process_group','emptypopup_upt_bills_process_group',NULL,'Query Fiş Birleştime İşlem Grupları Ekle',1,0,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,3,NULL,'2011-05-12 12:40:12.0',2199,'192.168.18.33',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-15 13:41:39.8',15,'192.168.18.66','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_account_card_document_type.cfm','account/form/form_add_account_card_document_type.cfm','form',NULL,'account.form_add_account_card_document_type','form_add_account_card_document_type',NULL,'Fiş Belge Tipi Ekle',1,1,0,NULL,0,1,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,1638,NULL,'2014-05-12 13:40:32.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-11-12 15:40:44.47',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_account_card_payment_type.cfm','account/form/form_add_account_card_payment_type.cfm','form',NULL,'account.form_add_account_card_payment_type','form_add_account_card_payment_type',NULL,'Fiş Ödeme Şekli Ekle',1,1,0,NULL,0,1,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,812,NULL,'2014-05-12 13:42:17.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-11-12 15:43:37.873',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_bill_opening.cfm','account/form/add_bill_opening.cfm','form',NULL,'account.form_add_bill_opening','form_add_bill_opening',NULL,'Açılış Fişi Ekle- Güncelle',1,1,0,NULL,0,1,1,0,0,0,0,'account_left_menu','Account','account',22,1294,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-10-06 08:39:34.037',2,'192.168.18.139','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_invent.cfm','account/form/form_add_invent.cfm','form',NULL,'account.form_add_invent','form_add_invent',NULL,'Sabit Kıymet Tanımları',1,1,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,127,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 11:59:30.963',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_reescount.cfm','account/form/add_reescount.cfm','form',NULL,'account.form_add_reescount','form_add_reescount',NULL,'Reeskont Ekle',1,1,0,NULL,0,1,0,NULL,NULL,NULL,0,NULL,'Account','account',22,384,NULL,'2012-09-07 10:01:52.0',10,'192.168.18.109',NULL,NULL,'HTTP',52,'Deployment',1,'2012-09-13 16:21:41.45',10,'192.168.18.109','v 12','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'netbook_accountants.cfm','account/form/netbook_accountants.cfm','form',NULL,'account.form_netbook_accountants','form_netbook_accountants',NULL,'Muhasebeci Tanımları',1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,3396,NULL,'2014-11-12 11:47:20.0',3470,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',9,'2014-11-12 18:45:25.723',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_upd_account_card_document_type.cfm','account/form/form_upd_account_card_document_type.cfm','form',NULL,'account.form_upd_account_card_document_type','form_upd_account_card_document_type',NULL,'Fiş Belge Tipi Güncelle',1,0,0,NULL,0,1,1,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,3326,NULL,'2014-05-12 14:54:00.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-11-12 15:42:39.3',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_upd_account_card_payment_type.cfm','account/form/form_upd_account_card_payment_type.cfm','form',NULL,'account.form_upd_account_card_payment_type','form_upd_account_card_payment_type',NULL,'Fiş Ödeme Şekli Güncelle',1,0,0,NULL,0,1,1,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,1528,NULL,'2014-05-12 15:35:16.0',1478,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-11-12 15:43:58.12',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_bill_opening.cfm','account/form/upd_bill_opening.cfm','form',NULL,'account.form_upd_bill_opening','form_upd_bill_opening',NULL,'Açılış Fişi Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,2196,'page','2012-02-28 11:06:48.0',NULL,NULL,'popup_upd_bill_opening','account','HTTP',52,'Deployment',1,'2012-08-15 13:11:44.707',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_reescount.cfm','account/form/upd_reescount.cfm','form',NULL,'account.form_upd_reescount','form_upd_reescount',NULL,'Reeskont İşlemi Detay',1,0,0,NULL,0,1,0,NULL,NULL,NULL,0,NULL,'Account','account',22,99,NULL,'2012-09-14 08:05:13.0',10,'192.168.18.109',NULL,NULL,'HTTP',52,'Deployment',3,NULL,NULL,NULL,'v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_cash_flow_sheet.cfm','account/display/list_cash_flow_sheet.cfm','display',NULL,'account.list_cash_flow_detail','list_cash_flow_detail',NULL,'Nakit Akım Tablosu',1,0,0,NULL,0,1,0,0,0,0,NULL,'fintab_left_menu','Account','account',22,468,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-14 16:04:09.403',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_fintab.cfm','account/display/list_fintab.cfm','display',NULL,'account.list_cash_flow_records','list_cash_flow_records',NULL,'Nakit Akım Tabloları',1,0,0,NULL,0,1,0,0,0,0,NULL,'fintab_left_menu','Account','account',22,105,NULL,'2012-02-28 11:06:48.0',NULL,NULL,'list_income_table_record','account','HTTP',52,'Deployment',4,'2012-08-15 11:30:39.78',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_netbooks.cfm','account/display/list_netbooks.cfm','display',NULL,'account.list_netbooks','list_netbooks',NULL,'list_netbooks',1,0,0,NULL,0,1,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,17754,NULL,'2014-05-13 10:22:57.0',12,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',4,'2014-12-10 14:17:09.73',4532,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_product_cost_paper.cfm','account/display/list_product_cost_paper.cfm','display',NULL,'account.list_product_cost_paper','list_product_cost_paper',NULL,'Maliyet Muhasebesi',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,1718,NULL,NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-15 09:01:47.583',15,'192.168.18.66','v 12','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'list_transformations.cfm','account/display/list_transformations.cfm','display',NULL,'account.list_transformations','list_transformations',NULL,'E-Dönüşüm Menü Sayfası',1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,6056,NULL,'2015-06-29 16:29:21.0',4530,'127.0.0.1',NULL,'account','HTTP',52,'Development',4,'2016-03-25 14:29:42.807',4530,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'dsp_netbook_help.cfm','account/display/dsp_netbook_help.cfm','display',NULL,'account.netbook_help','netbook_help',NULL,'netbook_help',1,0,0,NULL,0,1,0,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,1063,NULL,'2014-05-13 10:22:57.0',3470,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',4,'2014-12-10 14:17:09.73',4532,'127.0.0.1','v 14.00','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'netbook_integration_definitions.cfm','account/form/netbook_integration_definitions.cfm','form',NULL,'account.netbook_integration_definitions','netbook_integration_definitions',NULL,'Entegrasyon Tanımları',1,0,0,NULL,0,NULL,1,NULL,0,NULL,0,'netbook_left_menu','Account','account',22,3112,NULL,'2014-11-12 10:07:32.0',3470,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-11-12 15:14:01.73',3470,'127.0.0.1','v 14.00','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'account_collected_print.cfm','account/display/account_collected_print.cfm','display',NULL,'account.popup_account_collected_print','popup_account_collected_print',NULL,'Muhasebe Fişleri Çoklu Print',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,1280,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-15 11:41:33.74',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_account_open_row.cfm','account/form/add_account_open_row.cfm','form',NULL,'account.popup_add_account_open_row','popup_add_account_open_row',NULL,'Açılış Fişi Satır Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,542,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:09:35.453',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_bill_cash2cash_copy.cfm','account/form/add_bill_cash2cash_copy.cfm','form',NULL,'account.popup_add_bill_cash2cash_copy','popup_add_bill_cash2cash_copy',NULL,'Mahsup Fişi Kopyala',1,1,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,400,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 12:11:34.833',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_bill_collecting_copy.cfm','account/form/add_bill_collecting_copy.cfm','form',NULL,'account.popup_add_bill_collecting_copy','popup_add_bill_collecting_copy',NULL,'Tahsil Fişi Kopyala',1,1,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,176,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:55:12.217',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_bill_opening_other.cfm','account/form/add_bill_opening_other.cfm','form',NULL,'account.popup_add_bill_opening_other','popup_add_bill_opening_other',NULL,'Açılış Fişi Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,264,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:46:15.717',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_bill_payment_copy.cfm','account/form/add_bill_payment_copy.cfm','form',NULL,'account.popup_add_bill_payment_copy','popup_add_bill_payment_copy',NULL,'Tediye Fişi Kopyala',1,0,0,NULL,0,1,1,0,0,0,NULL,'account_left_menu','Account','account',22,115,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:57:08.803',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_financial_table.cfm','account/form/add_financial_table.cfm','form',NULL,'account.popup_add_financial_table','popup_add_financial_table',NULL,'Mali Tablolar Ekle',1,1,0,NULL,0,1,0,0,0,0,0,'fintab_left_menu','Account','account',22,487,'page','2011-06-14 11:38:37.0',1723,'192.168.18.27',NULL,NULL,'HTTP',52,'Deployment',1,'2012-09-04 08:26:36.687',10,'192.168.18.109','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'detail_bilanco.cfm','account/display/detail_bilanco.cfm','display',NULL,'account.popup_detail_bilanco','popup_detail_bilanco',NULL,'Mali Analizler',1,0,0,NULL,0,1,0,NULL,NULL,NULL,0,NULL,'Account','account',22,8,'page','2013-03-20 16:28:24.0',10,'192.168.18.22',NULL,NULL,'HTTP',52,'Deployment',9,'2013-03-20 16:30:42.52',10,'192.168.18.22','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_account.cfm','account/form/form_add_account.cfm','form',NULL,'account.popup_form_add_account','popup_form_add_account',NULL,'Hesap Kodu Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'defin_left_menu','Account','account',22,755,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 09:57:10.577',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_bills_process_group.cfm','account/form/form_add_bills_process_group.cfm','form',NULL,'account.popup_form_add_bills_process_groups','popup_form_add_bills_process_groups',NULL,'Fiş Birleştime İşlem Grupları Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'defin_left_menu','Account','account',22,180,'page','2011-05-11 08:55:02.0',2199,'192.168.18.33',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 11:44:55.353',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_inflation.cfm','account/form/form_add_inflation.cfm','form',NULL,'account.popup_form_add_inflation','popup_form_add_inflation',NULL,'Enflasyon Tanımı Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'defin_left_menu','Account','account',22,76,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:41:04.087',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_add_sub_account.cfm','account/form/form_add_sub_account.cfm','form',NULL,'account.popup_form_add_sub_account','popup_form_add_sub_account',NULL,'Alt Hesap Kodu Ekle',1,1,0,NULL,0,1,0,0,0,0,NULL,'defin_left_menu','Account','account',22,31,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:50:11.573',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'create_netbook.cfm','account/form/create_netbook.cfm','form',NULL,'account.popup_form_create_netbook','popup_form_create_netbook',NULL,'popup_form_create_netbook',1,1,0,NULL,0,1,0,NULL,0,NULL,0,NULL,'Account','account',22,3876,'page','2014-05-14 11:01:37.0',12,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',1,'2014-05-14 13:57:34.017',12,'127.0.0.1','v 14.00','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_upd_account.cfm','account/form/form_upd_account.cfm','form',NULL,'account.popup_form_upd_account','popup_form_upd_account',NULL,'Hesap Kodu Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,1089,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 09:18:22.623',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_upd_bill_process_grp.cfm','account/form/form_upd_bill_process_grp.cfm','form',NULL,'account.popup_form_upd_bill_process_grp','popup_form_upd_bill_process_grp',NULL,'Fiş Birleştime İşlem Grupları Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,96,'page','2011-05-12 09:39:38.0',2199,'192.168.18.33',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 12:00:35.087',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'form_upd_inflation.cfm','account/form/form_upd_inflation.cfm','form',NULL,'account.popup_form_upd_inflation','popup_form_upd_inflation',NULL,' Enflasyon Tanımları Güncelle',1,0,0,NULL,0,1,1,0,0,0,NULL,'defin_left_menu','Account','account',22,51,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-15 13:19:10.657',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'popup_list_account_monthly.cfm','account/display/popup_list_account_monthly.cfm','display',NULL,'account.popup_list_account_monthly','popup_list_account_monthly',NULL,'Aylık Muhasebe Hareketleri Listesi',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,284,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-15 10:05:43.623',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_account_plan_rows.cfm','account/display/list_account_plan_rows.cfm','display',NULL,'account.popup_list_account_plan_rows','popup_list_account_plan_rows',NULL,'display/list_account_plan_rows.cfm',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,1828,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',4,'2012-06-12 08:21:55.873',10,'192.168.18.61','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_card_rows.cfm','account/display/list_card_rows.cfm','display',NULL,'account.popup_list_card_rows','popup_list_card_rows',NULL,'Fiş Detayı',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,45917,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-14 15:58:03.843',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'list_card_rows_history.cfm','account/display/list_card_rows_history.cfm','display',NULL,'account.popup_list_card_rows_history','popup_list_card_rows_history',NULL,'Fiş Tarihçesi',1,0,0,NULL,0,1,0,0,0,0,NULL,'account_left_menu','Account','account',22,765,'page',NULL,NULL,NULL,NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-15 09:58:09.627',15,'192.168.18.66','v 12','popup'
